146.15535886848812,151.22379959384045,0,1
-381.3571391525291,84.15909297212083,0,0
307.53721473206076,108.80478021119801,0,0
72.92923043699919,260.70752559820255,0,2
204.9258438232106,336.30343164883345,0,2
175.06664582202094,-354.24976656915584,0,0
366.0707219248691,-8.973167460161184,0,2
-73.76000418789285,-42.387031890063895,0,1
439.5338281182722,353.12885274474195,0,0
366.0707219248691,58.32851692347264,0,2
395.21898664031613,-211.35217613489107,0,0
380.5263654016355,-118.69387122643745,0,0
-249.36052576631772,244.11908226420826,0,2
72.69225267508499,-143.57653622742885,0,1
453.9894715950386,176.10646459483183,0,0
-205.28266205027583,319.9519660767534,0,2
321.755880446913,-253.29723999370512,0,0
219.14450953806283,-244.76604056479377,0,0
-235.1418600514655,-185.52160008624287,0,2
-440.1276241072516,185.34859730948577,0,0
336.922457209422,344.8346310777448,0,0
58.23660919831857,83.92211521020663,0,1
28.851366720957323,100.7475363061151,0,1
-381.5941169144433,33.682829684395465,0,0
-132.05653361878694,260.94450336011676,0,1
102.07749515244623,-126.75111513152038,0,1
-58.83040518729801,185.11161954757156,0,1
189.99624482261578,-42.6240096519781,0,1
366.0707219248691,24.67767473165573,0,2
57.999631436404364,-236.23484113588245,0,1
190.23322258452998,142.69260016492913,0,1
-278.745768243679,227.29366116829982,0,2
-103.3822244271683,-278.17990499469647,0,1
-88.68960318848767,-219.40942003997398,0,1
-381.5941169144433,16.85740858848701,0,0
-205.51963981219004,83.92211521020663,0,2
-73.52302642597864,260.94450336011676,0,2
160.84798010716872,75.3909157812953,0,1
131.6997153917217,243.88210450229408,0,1
512.5229787878469,-9.210145222075386,0,0
-190.82701857350943,126.10415683093487,0,2
-337.27927543648724,244.11908226420826,0,0
351.1411229242742,-270.1226610896136,0,0
249.00370753925247,243.64512674037988,0,2
-0.2968979944897221,100.7475363061151,0,1
-235.1418600514655,-117.98293794069484,0,2
87.62185167567982,66.85971635238397,0,1
321.9928582088272,-17.504366889072514,0,2
-58.83040518729801,286.06414612302234,0,1
204.6888660612964,-135.2823145604317,0,1
-352.2088744370821,67.33367187621238,0,0
454.2264493569528,294.1213900281052,0,0
189.99624482261578,-93.10027293970346,0,2
-234.9048822895513,-67.50667465296948,0,2
-293.4383894823596,168.28619845166313,0,2
394.9820088784019,-261.82843942261644,0,0
-249.83448129014613,-160.16497956142308,0,0
204.6888660612964,83.68513744829242,0,1
146.15535886848812,66.85971635238397,0,1
101.84051739053203,-379.6063870939756,0,0
116.53313862921266,-354.24976656915584,0,0
483.37471407239985,209.75730678664874,0,0
-454.8202453459322,-8.499211936332776,0,0
-59.06738294921222,-84.56907351079214,0,1
102.31447291436044,243.88210450229408,0,2
219.14450953806283,-194.2897772770684,0,2
-30.156095995679376,-337.1873677113332,0,1
292.84459349338016,66.85971635238397,0,0
-410.74238162989036,67.33367187621238,0,0
-73.76000418789285,75.62789354320951,0,1
189.75926706070157,-362.7809659980672,0,0
161.08495786908293,361.66005217365324,0,2
-352.4458521989963,-151.63378013251176,0,0
-293.6753672442738,-151.63378013251176,0,0
-264.0531470049983,336.77738717266186,0,0
-293.2014117204454,353.60280826857036,0,2
410.14858564091094,251.939348407377,0,0
292.37063796955175,-253.29723999370512,0,2
-59.30436071112642,-135.0453367985175,0,1
-73.76000418789285,-59.21245298597235,0,1
-59.06738294921222,-34.09281022306676,0,1
278.1519722546995,209.99428454856294,0,2
277.6780167308711,-379.6063870939756,0,0
-205.51963981219004,50.27127301838972,0,2
277.9149944927853,-93.33725070161766,0,0
189.99624482261578,-126.75111513152038,0,1
131.6997153917217,193.1688634526545,0,1
-307.89403295912604,345.3085866015732,0,2
307.53721473206076,344.8346310777448,0,0
395.21898664031613,-93.33725070161766,0,0
-454.8202453459322,109.51571349694062,0,0
145.91838110657392,-135.2823145604317,0,1
-73.76000418789285,-92.86329517778925,0,1
248.76672977733827,-25.79858855606964,0,2
-176.6083528586572,-303.53652551951626,0,2
-14.989519233170347,210.23126231047715,0,1
-191.06399633542364,25.151630255484136,0,1
29.088344482871527,286.06414612302234,0,1
-147.22311038129595,-320.3619466154247,0,2
-205.51963981219004,67.09669411429817,0,2
-220.44923881278487,-25.561610794155435,0,1
58.23660919831857,67.09669411429817,0,1
72.92923043699919,142.69260016492913,0,1
-278.745768243679,345.3085866015732,0,0
321.755880446913,-303.77350328143046,0,0
58.23660919831857,168.04922068974892,0,1
175.30362358393515,-34.09281022306676,0,1
248.76672977733827,7.852253635747274,0,0
-322.82363195972084,168.28619845166313,0,0
380.7633431635497,184.63766402374316,0,1
409.91160787899673,-118.69387122643745,0,0
175.06664582202094,-387.9006087609728,0,0
175.77757910776356,319.478010552925,0,2
498.06733531108046,133.9244229741036,0,0
175.06664582202094,-320.5989243773389,0,0
116.77011639112686,16.383453064658603,0,1
-308.13101072104024,227.29366116829982,0,0
248.52975201542407,-227.94061946888533,0,0
131.6997153917217,210.23126231047715,0,1
-190.82701857350943,142.92957792684334,0,2
204.9258438232106,117.33597964010934,0,1
527.2156000265276,-34.56676574689517,0,0
-15.226496995084549,-42.387031890063895,0,1
29.088344482871527,252.4133039312054,0,1
453.9894715950386,209.75730678664874,0,0
395.21898664031613,-9.210145222075386,0,2
-205.51963981219004,218.7624617393885,0,1
-117.6008901420205,67.09669411429817,0,1
58.23660919831857,-50.918231318975224,0,1
-249.59750352823193,75.62789354320951,0,0
-220.21226105087067,142.92957792684334,0,0
-220.44923881278487,-210.87822061106266,0,1
-308.13101072104024,109.27873573502642,0,2
512.5229787878469,-26.035566317983843,0,0
410.14858564091094,201.46308511965162,0,0
-0.7708535183181293,-286.7111044236078,0,1
263.2223732541047,-152.10773565634017,0,0
160.61100234525452,-177.46435618115996,0,1
512.5229787878469,41.266118065649984,0,0
-249.59750352823193,58.80247244730105,0,0
380.5263654016355,-219.64639780188818,0,0
380.5263654016355,-67.98063017679789,0,0
131.2257598678933,-177.46435618115996,0,1
72.92923043699919,-8.73618969824698,0,1
351.3781006861884,150.98682183192625,0,2
366.3076996867833,294.1213900281052,0,0
-396.04976039120976,59.03945020921525,0,0
336.6854794475078,108.80478021119801,0,2
146.15535886848812,-17.26738912715831,0,1
58.23660919831857,-0.44196803124985307,0,1
-117.83786790393471,-101.39449460670059,0,1
131.4627376298075,-76.274851843795,0,1
307.30023697014656,24.67767473165573,0,2
57.999631436404364,-67.74365241488368,0,1
160.84798010716872,109.04175797311221,0,1
-176.371375096743,-17.030411365244106,0,1
43.78096572155215,328.00920998183636,0,2
-235.1418600514655,-235.99786337396824,0,2
58.23660919831857,50.03429525647552,0,1
483.13773631048565,-144.05049175125725,0,0
-132.05653361878694,277.7699244560252,0,2
14.395723244190902,227.05668340638562,0,1
-132.53048914261532,-109.68871627369772,0,1
-191.06399633542364,-109.68871627369772,0,1
263.4593510160189,218.5254839774743,0,2
175.06664582202094,-303.77350328143046,0,0
278.1519722546995,260.47054783628835,0,0
278.1519722546995,125.86717906902066,0,0
-440.1276241072516,-33.61885469923836,0,0
424.60422911767733,91.97935911528955,0,2
189.99624482261578,24.67767473165573,0,1
160.37402458334032,-379.6063870939756,0,0
-308.13101072104024,294.59534555193363,0,1
-278.9827460055932,-176.99040065733155,0,0
527.2156000265276,100.27358078228669,0,0
219.14450953806283,-227.94061946888533,0,0
29.088344482871527,151.22379959384045,0,1
28.61438895904312,-185.75857784815707,0,1
13.921767720362494,-396.19483042796986,0,2
72.69225267508499,-25.79858855606964,0,1
-454.8202453459322,-75.8008963199666,0,0
-0.2968979944897221,168.04922068974892,0,1
160.61100234525452,-194.2897772770684,0,1
483.37471407239985,125.63020130710646,0,0
-337.27927543648724,260.94450336011676,0,0
-293.4383894823596,218.9994395013027,0,2
366.0707219248691,108.80478021119801,0,2
189.75926706070157,-295.24230385251917,0,0
439.296850356358,184.63766402374316,0,0
234.07410853865764,-51.15520908088943,0,1
-147.22311038129595,-253.06026223179092,0,1
14.395723244190902,193.4058412145687,0,1
-249.36052576631772,311.4207666478421,0,2
116.77011639112686,-67.74365241488368,0,1
-454.583267584018,159.99197678466598,0,0
116.77011639112686,83.68513744829242,0,1
-29.91911823376517,-236.23484113588245,0,1
28.61438895904312,-354.24976656915584,0,2
-146.98613261938175,16.620430826572807,0,1
292.84459349338016,134.1614007360178,0,0
248.52975201542407,-160.6389350852515,0,0
278.3889500166137,328.00920998183636,0,0
-29.68214047185097,134.39837849793201,0,1
28.61438895904312,-303.53652551951626,0,1
410.14858564091094,285.82716836110814,0,0
263.2223732541047,-253.29723999370512,0,2
233.83713077674344,-371.0751876650643,0,0
424.60422911767733,125.63020130710646,0,0
116.77011639112686,-0.44196803124985307,0,1
-278.745768243679,260.94450336011676,0,0
307.30023697014656,-143.81351398934305,0,0
-176.371375096743,-151.87075789442596,0,1
453.7524938331244,-42.860987413892296,0,0
292.84459349338016,285.82716836110814,0,0
204.9258438232106,302.6525894570166,0,2
-59.06738294921222,67.09669411429817,0,1
160.84798010716872,-42.6240096519781,0,1
58.23660919831857,184.87464178565736,0,1
87.62185167567982,117.57295740202355,0,1
307.06325920823235,-379.6063870939756,0,0
14.395723244190902,243.88210450229408,0,1
