x,y,z,type
-51.10005302439288,-36.24283279294661,0.0,PD-L1lo_tumor
217.15458307098737,-102.73909215199377,0.0,PD-L1lo_tumor
-170.46659766811896,166.63998533775776,0.0,PD-L1lo_tumor
15.015029700556374,134.61956048979857,0.0,PD-L1lo_tumor
153.52782467332386,126.77134198301844,0.0,PD-L1lo_tumor
102.47188422507875,-206.8979218561548,0.0,PD-L1lo_tumor
149.60980788224603,65.61688466124599,0.0,PD-L1lo_tumor
127.96883172442195,113.6682057964557,0.0,PD-L1lo_tumor
-77.39017235284162,178.78639699910147,0.0,PD-L1lo_tumor
-36.27090827916557,224.32119122318292,0.0,PD-L1lo_tumor
84.48273677827339,232.61525451122884,0.0,PD-L1lo_tumor
-58.282949569861024,-123.0999078814403,0.0,PD-L1lo_tumor
271.1972568158101,-38.33326394011716,0.0,PD-L1lo_tumor
-273.73985692865256,12.190970411043423,0.0,PD-L1lo_tumor
-65.93597797770343,32.35531436908214,0.0,PD-L1lo_tumor
164.94128974808035,117.80582085054024,0.0,PD-L1lo_tumor
86.22459411356076,-78.9494252743856,0.0,PD-L1lo_tumor
-108.33547759254178,110.86269833811473,0.0,PD-L1lo_tumor
-58.91783196317205,45.0373300464011,0.0,PD-L1lo_tumor
-91.89539812012373,229.05990805739776,0.0,PD-L1lo_tumor
-181.95558086873285,-3.706682135230289,0.0,PD-L1lo_tumor
-178.90262404324278,-89.65353778071024,0.0,PD-L1lo_tumor
213.54998712469947,21.4917545286579,0.0,PD-L1lo_tumor
34.25249550319932,96.79327261777661,0.0,PD-L1lo_tumor
-15.655724457689965,-96.82006847771903,0.0,PD-L1lo_tumor
-193.35612491241582,5.829327922112438,0.0,PD-L1lo_tumor
-65.53616735784905,-95.74922591871406,0.0,PD-L1lo_tumor
233.9641889684997,-103.30934914649286,0.0,PD-L1lo_tumor
147.59656117501214,116.579800159692,0.0,PD-L1lo_tumor
59.05182704483348,-225.39838347766187,0.0,PD-L1lo_tumor
-9.031195589238816,105.08867554432639,0.0,PD-L1lo_tumor
116.94764502165425,120.11483453725617,0.0,PD-L1lo_tumor
-242.21536707220133,-26.390172448938724,0.0,PD-L1lo_tumor
164.7468105096451,-37.23983529356511,0.0,PD-L1lo_tumor
-245.79051990342114,-29.870943439149986,0.0,PD-L1lo_tumor
101.96720508403088,-160.9167020615996,0.0,PD-L1lo_tumor
-177.67305817346426,116.15089611142388,0.0,PD-L1lo_tumor
-90.74596663473044,-182.19613381975944,0.0,PD-L1lo_tumor
52.27169901917495,127.31626743314345,0.0,PD-L1lo_tumor
-79.95403512095962,143.57390922481943,0.0,PD-L1lo_tumor
68.81658664368389,102.95947236858959,0.0,PD-L1lo_tumor
-231.11773005313952,-134.58757660428813,0.0,PD-L1lo_tumor
-43.675936146490166,194.2262260555951,0.0,PD-L1lo_tumor
-15.463839933100072,-49.62059212592625,0.0,PD-L1lo_tumor
-75.65288323099571,101.92497885145639,0.0,PD-L1lo_tumor
-242.9094401352088,66.04733894425675,0.0,PD-L1lo_tumor
-16.00728222163484,-248.54893518915176,0.0,PD-L1lo_tumor
-61.22346434505492,78.83886395406941,0.0,PD-L1lo_tumor
-51.78681233323325,222.20812667111855,0.0,PD-L1lo_tumor
41.33987489096344,4.915388646057572,0.0,PD-L1lo_tumor
-184.24538515308328,11.896321321688601,0.0,PD-L1lo_tumor
224.70427521323674,31.104470582296223,0.0,PD-L1lo_tumor
-202.14485362639059,-106.61344016457578,0.0,PD-L1lo_tumor
230.2959833895206,32.31851178517197,0.0,PD-L1lo_tumor
58.07082081720066,-214.57917400300275,0.0,PD-L1lo_tumor
-239.47056731331168,-62.11105110154149,0.0,PD-L1lo_tumor
-181.0235417125079,-87.27592525579608,0.0,PD-L1lo_tumor
118.32597119541448,133.10908982374715,0.0,PD-L1lo_tumor
60.97617621401979,45.6022192600707,0.0,PD-L1lo_tumor
227.64007266678755,-80.20269368720652,0.0,PD-L1lo_tumor
57.18974002414931,27.80446103225901,0.0,PD-L1lo_tumor
