x,y,z,type
-65.72957230199879,88.2473694056615,0.0,PD-L1lo_tumor
66.29128187406108,-261.92873421328557,0.0,PD-L1lo_tumor
200.8854943513902,73.0247488367992,0.0,PD-L1lo_tumor
44.581555972083905,38.18770235457514,0.0,PD-L1lo_tumor
110.77851612915113,-171.42721366548878,0.0,PD-L1lo_tumor
-3.9608988760248525,-126.02950204229252,0.0,PD-L1lo_tumor
-143.34807137322727,226.62715281441947,0.0,PD-L1lo_tumor
17.074410654769007,-42.16062411338982,0.0,PD-L1lo_tumor
85.6618102710708,129.16668396604237,0.0,PD-L1lo_tumor
-13.28520826532912,-24.736871895870962,0.0,PD-L1lo_tumor
-24.993697491169918,9.754094013055692,0.0,PD-L1lo_tumor
-105.83063126003057,237.5358996884648,0.0,PD-L1lo_tumor
243.62333391870814,-64.35094744705465,0.0,PD-L1lo_tumor
37.42552768313977,33.70068341232319,0.0,PD-L1lo_tumor
-100.01208351348707,-162.9967721577349,0.0,PD-L1lo_tumor
52.78427092781054,-81.8810686616849,0.0,PD-L1lo_tumor
89.67535902813319,227.50728459704456,0.0,PD-L1lo_tumor
-191.4852843722356,22.069022131814076,0.0,PD-L1lo_tumor
-172.63735259790818,153.40202685645454,0.0,PD-L1lo_tumor
20.70459777037014,-185.55292032812864,0.0,PD-L1lo_tumor
-28.15425492234868,-247.0847758083673,0.0,PD-L1lo_tumor
151.64198824004418,207.8973261787106,0.0,PD-L1lo_tumor
80.54567184528328,-163.12298810568964,0.0,PD-L1lo_tumor
-132.76401790757663,39.830634552499546,0.0,PD-L1lo_tumor
238.9414110679472,95.65359584108906,0.0,PD-L1lo_tumor
-63.543601257987625,113.74734416774895,0.0,PD-L1lo_tumor
9.018132218467608,73.67413391332775,0.0,PD-L1lo_tumor
183.85642666649852,107.27994290129799,0.0,PD-L1lo_tumor
66.5480837943702,179.02373390539313,0.0,PD-L1lo_tumor
89.7042295843496,-198.4158003890255,0.0,PD-L1lo_tumor
-27.624872397555006,48.752983391253366,0.0,PD-L1lo_tumor
40.58656521326245,-161.6907498618818,0.0,PD-L1lo_tumor
32.19767719794996,102.98301371282354,0.0,PD-L1lo_tumor
158.21113399833976,-157.33014831021433,0.0,PD-L1lo_tumor
98.76236786208455,-40.04263393692587,0.0,PD-L1lo_tumor
-176.33725533118132,-9.13664370860236,0.0,PD-L1lo_tumor
-34.83176592156842,-149.09707539032124,0.0,PD-L1lo_tumor
-63.465003742855494,-147.42664912400517,0.0,PD-L1lo_tumor
-156.16117103692073,20.09240854461141,0.0,PD-L1lo_tumor
-255.05763055930387,96.63007142716933,0.0,PD-L1lo_tumor
-40.54942514392932,35.6568441248532,0.0,PD-L1lo_tumor
-152.57721155835918,-41.455459956951586,0.0,PD-L1lo_tumor
134.6183359496214,-228.08438472078228,0.0,PD-L1lo_tumor
114.98541123842651,246.86807990380177,0.0,PD-L1lo_tumor
60.64066508919641,-144.72981600694902,0.0,PD-L1lo_tumor
192.41671355846952,84.92631686199569,0.0,PD-L1lo_tumor
-50.196633348004376,240.42823097810867,0.0,PD-L1lo_tumor
215.52165177073087,35.41672505965931,0.0,PD-L1lo_tumor
-137.0165779787982,162.26186777180536,0.0,PD-L1lo_tumor
-23.496024345112478,-192.67260348531534,0.0,PD-L1lo_tumor
74.0487002653801,-124.63878529990467,0.0,PD-L1lo_tumor
216.31099664988884,157.48384346755935,0.0,PD-L1lo_tumor
-153.72215977635196,-88.93533274574403,0.0,PD-L1lo_tumor
-257.6705745550536,-66.86862854534631,0.0,PD-L1lo_tumor
-138.17492456568704,210.22813254019,0.0,PD-L1lo_tumor
-161.73530837298128,-202.64177693331058,0.0,PD-L1lo_tumor
-146.04471956493214,-101.87214574844482,0.0,PD-L1lo_tumor
-188.60757984338244,194.16000475379437,0.0,PD-L1lo_tumor
53.07379083165221,-105.05971958910946,0.0,PD-L1lo_tumor
-118.84264616297999,-57.209631813785066,0.0,PD-L1lo_tumor
163.1639907241484,156.13971454727493,0.0,PD-L1lo_tumor
260.2881645135192,-71.40303774273868,0.0,PD-L1lo_tumor
-50.259580285828285,64.13025479427455,0.0,PD-L1lo_tumor
60.56275224994708,267.6346929396976,0.0,PD-L1lo_tumor
3.9415936200950084,248.01427737095665,0.0,PD-L1lo_tumor
164.82147779533827,167.88327832192564,0.0,PD-L1lo_tumor
243.26942541029712,47.143384141233206,0.0,PD-L1lo_tumor
-146.27239716933488,-183.86328734854268,0.0,PD-L1lo_tumor
-188.23259575777064,-139.6974614624394,0.0,PD-L1lo_tumor
114.01204848575519,43.64053288095669,0.0,PD-L1lo_tumor
45.81185512523429,-119.0672982272503,0.0,PD-L1lo_tumor
-83.30320509100542,-125.07325198749255,0.0,PD-L1lo_tumor
-234.8414421956489,9.037625955509984,0.0,PD-L1lo_tumor
-178.14208182326692,178.1628601691651,0.0,PD-L1lo_tumor
219.61141179748645,-34.568557300370514,0.0,PD-L1lo_tumor
43.252169135592986,267.20384871823984,0.0,PD-L1lo_tumor
-99.24243224887276,32.291612877524464,0.0,PD-L1lo_tumor
180.10760746710872,25.63375201976749,0.0,PD-L1lo_tumor
11.647591890970087,68.57693595819701,0.0,PD-L1lo_tumor
-72.41692667649662,187.70771889480812,0.0,PD-L1lo_tumor
-125.57043514491968,241.66946291359343,0.0,PD-L1lo_tumor
120.91343148253478,126.97349837964677,0.0,PD-L1lo_tumor
35.60870514770283,-207.57901831634794,0.0,PD-L1lo_tumor
