x,y,z,type
-41.76715773253921,134.14960793173077,0.0,PD-L1lo_tumor
207.82724211574057,155.06760821690787,0.0,PD-L1lo_tumor
-138.2347653667749,126.56832445701102,0.0,PD-L1lo_tumor
197.50206981300732,-101.91028247778735,0.0,PD-L1lo_tumor
-163.40082909515334,125.05710119745193,0.0,PD-L1lo_tumor
-195.65534574561676,108.13411621667052,0.0,PD-L1lo_tumor
99.78415258486116,157.80212618349665,0.0,PD-L1lo_tumor
82.01154671528832,113.30946796791946,0.0,PD-L1lo_tumor
191.76191708624907,-68.9613269324919,0.0,PD-L1lo_tumor
-189.41891513959874,19.659633137212488,0.0,PD-L1lo_tumor
-249.5793310647973,1.8247634817269005,0.0,PD-L1lo_tumor
-47.144232971513695,264.2578626943353,0.0,PD-L1lo_tumor
-132.3041257396925,-95.42761919790533,0.0,PD-L1lo_tumor
-45.036351109542615,-230.21413695801414,0.0,PD-L1lo_tumor
-124.62216088298626,-105.5601648845914,0.0,PD-L1lo_tumor
210.97408767097855,77.01071084242982,0.0,PD-L1lo_tumor
186.9119357976487,144.3599452649851,0.0,PD-L1lo_tumor
-193.5993042564807,-58.06475127126458,0.0,PD-L1lo_tumor
-60.08252969820587,89.18168097404693,0.0,PD-L1lo_tumor
-117.0502018987733,-8.022549942089723,0.0,PD-L1lo_tumor
203.2820349275715,-98.09807952289258,0.0,PD-L1lo_tumor
30.772605371075663,-200.56878244567915,0.0,PD-L1lo_tumor
-11.327236957046399,-175.94466107188086,0.0,PD-L1lo_tumor
-174.03526307277534,173.20991922308437,0.0,PD-L1lo_tumor
156.54739560679275,-221.75433966683246,0.0,PD-L1lo_tumor
-213.82327012953672,64.06574951415246,0.0,PD-L1lo_tumor
57.00928397936907,77.20856692364804,0.0,PD-L1lo_tumor
10.84884694593361,228.85110562820051,0.0,PD-L1lo_tumor
16.31838799352175,-215.31298619841004,0.0,PD-L1lo_tumor
166.67219869338206,-35.29495390225759,0.0,PD-L1lo_tumor
-127.98505279435679,61.82121637675752,0.0,PD-L1lo_tumor
31.78101376002272,135.1216150202841,0.0,PD-L1lo_tumor
132.51468545095602,81.07678168074683,0.0,PD-L1lo_tumor
-204.4481355612906,-150.26028336076195,0.0,PD-L1lo_tumor
-50.94560568133056,81.89058452335141,0.0,PD-L1lo_tumor
141.90669387106462,-103.71648759929323,0.0,PD-L1lo_tumor
-4.224768552071398,-82.04760096390142,0.0,PD-L1lo_tumor
-182.86387173643888,63.88505896259613,0.0,PD-L1lo_tumor
43.84189101006991,159.6097495176698,0.0,PD-L1lo_tumor
