x,y,z,type
-116.64337229869254,142.2092290388261,0.0,PD-L1lo_tumor
-192.0750389832014,11.555564196794446,0.0,PD-L1lo_tumor
185.56408573201966,37.60614049175393,0.0,PD-L1lo_tumor
151.33633325379745,53.825298967485914,0.0,PD-L1lo_tumor
88.56849236102614,248.8024160469751,0.0,PD-L1lo_tumor
121.69269383640939,227.5090444821573,0.0,PD-L1lo_tumor
139.48344531314456,58.786147033456324,0.0,PD-L1lo_tumor
-38.59747333550842,-16.646501086035116,0.0,PD-L1lo_tumor
244.20167117859825,67.10819033758322,0.0,PD-L1lo_tumor
11.252646356813429,259.7360543690315,0.0,PD-L1lo_tumor
-19.3065416163658,207.5789558475882,0.0,PD-L1lo_tumor
-216.81510825400073,36.52163366383883,0.0,PD-L1lo_tumor
214.44734753177525,-44.18084020986908,0.0,PD-L1lo_tumor
204.21733974014617,-153.7034898883844,0.0,PD-L1lo_tumor
260.9228289973606,-40.01788814717385,0.0,PD-L1lo_tumor
45.141778957903234,82.95038171575932,0.0,PD-L1lo_tumor
28.00876102645447,105.00277545658379,0.0,PD-L1lo_tumor
-122.2694756630848,-90.28422383013277,0.0,PD-L1lo_tumor
-177.9691032540198,-9.322333259636167,0.0,PD-L1lo_tumor
-56.65938717544079,218.05594709119637,0.0,PD-L1lo_tumor
-14.749627210319963,-39.019664047137134,0.0,PD-L1lo_tumor
67.56153677036414,-221.4799542565678,0.0,PD-L1lo_tumor
210.4049787885846,-102.82000653707871,0.0,PD-L1lo_tumor
102.32822521162679,-229.2926841895978,0.0,PD-L1lo_tumor
58.62959060228451,-84.84315312011717,0.0,PD-L1lo_tumor
-154.9745904786462,-40.268183054171715,0.0,PD-L1lo_tumor
-25.09666771773548,159.26355077905072,0.0,PD-L1lo_tumor
53.33487412196182,199.37231483745805,0.0,PD-L1lo_tumor
-36.2364940557525,179.63737321322088,0.0,PD-L1lo_tumor
-98.1879157696932,189.4334975292499,0.0,PD-L1lo_tumor
-155.4888769058728,-78.89331274596721,0.0,PD-L1lo_tumor
29.26088221441696,-97.84656450310455,0.0,PD-L1lo_tumor
-92.0869123065534,-199.47334091526182,0.0,PD-L1lo_tumor
136.87616015436876,-48.08370628876479,0.0,PD-L1lo_tumor
191.1581823644122,-145.7710056024181,0.0,PD-L1lo_tumor
-19.92802574240168,-120.81950760755613,0.0,PD-L1lo_tumor
187.15361938485466,-141.7101283202675,0.0,PD-L1lo_tumor
-44.47698324242324,-116.40361820517296,0.0,PD-L1lo_tumor
61.9907517126551,263.30839468458174,0.0,PD-L1lo_tumor
108.08877915213863,-239.35487753418923,0.0,PD-L1lo_tumor
240.37465291989744,-8.807327547198513,0.0,PD-L1lo_tumor
-86.65304419810958,-152.28233453489133,0.0,PD-L1lo_tumor
240.04232079678226,111.53385178507405,0.0,PD-L1lo_tumor
174.90349820765888,152.53020999053805,0.0,PD-L1lo_tumor
145.31877376930854,-20.833586778386184,0.0,PD-L1lo_tumor
167.70399341605565,95.94378616815479,0.0,PD-L1lo_tumor
-111.42502123087397,-230.4714210672991,0.0,PD-L1lo_tumor
-42.90549328692203,-157.05764536465298,0.0,PD-L1lo_tumor
175.36425240741096,-131.34978300951929,0.0,PD-L1lo_tumor
-89.79388717906035,237.39676774115304,0.0,PD-L1lo_tumor
131.42949179141323,140.50048234327625,0.0,PD-L1lo_tumor
-149.7537815013053,17.031396443736522,0.0,PD-L1lo_tumor
17.806007949920527,-94.88863356232518,0.0,PD-L1lo_tumor
-119.48709060541012,194.5391806095454,0.0,PD-L1lo_tumor
-225.87720527331638,70.16171272477304,0.0,PD-L1lo_tumor
78.29498600872964,50.01684276665349,0.0,PD-L1lo_tumor
164.21042699368888,-17.5682223016045,0.0,PD-L1lo_tumor
-218.13769717770234,103.34857318700243,0.0,PD-L1lo_tumor
162.31941242517274,-55.820602674878224,0.0,PD-L1lo_tumor
62.252208079795295,-68.34684706623229,0.0,PD-L1lo_tumor
-185.85579227912976,-66.3789568158333,0.0,PD-L1lo_tumor
259.64081904520594,27.429890571928397,0.0,PD-L1lo_tumor
-14.227881295193646,-101.38640140421832,0.0,PD-L1lo_tumor
-147.42990950557652,-129.28978595091223,0.0,PD-L1lo_tumor
8.267596338671694,126.1745833864056,0.0,PD-L1lo_tumor
-169.98617852393352,8.141726120179934,0.0,PD-L1lo_tumor
-272.8078728319356,1.1486756290873068,0.0,PD-L1lo_tumor
-223.0311652390383,-45.210966276943005,0.0,PD-L1lo_tumor
-35.183637467014925,51.15107687989683,0.0,PD-L1lo_tumor
-57.022106566390455,-227.90934978556817,0.0,PD-L1lo_tumor
101.48059458822551,-141.5041072122066,0.0,PD-L1lo_tumor
153.90412106770376,10.116931841098179,0.0,PD-L1lo_tumor
266.27825887395426,-20.351531959103824,0.0,PD-L1lo_tumor
55.01718883824872,-268.7739220057049,0.0,PD-L1lo_tumor
7.8640218732273235,225.02855146182222,0.0,PD-L1lo_tumor
-2.24844704476474,215.67169407448506,0.0,PD-L1lo_tumor
12.438076236504314,214.96855024382225,0.0,PD-L1lo_tumor
211.04650222794606,-113.64395570614812,0.0,PD-L1lo_tumor
33.17788856385193,21.57109475495188,0.0,PD-L1lo_tumor
178.7328275100387,96.52709100670839,0.0,PD-L1lo_tumor
194.169954865497,-190.73901620319637,0.0,PD-L1lo_tumor
-106.90303350305814,84.87161089189317,0.0,PD-L1lo_tumor
-47.40046748659133,-248.609666607904,0.0,PD-L1lo_tumor
180.1160291816274,-19.09265655589967,0.0,PD-L1lo_tumor
-23.901106655216743,213.36617574257195,0.0,PD-L1lo_tumor
-222.08490529134392,148.9794162981154,0.0,PD-L1lo_tumor
269.79661775459954,37.344412898764574,0.0,PD-L1lo_tumor
-3.9344017726463676,120.53769610339059,0.0,PD-L1lo_tumor
237.82840251430196,77.85637894862099,0.0,PD-L1lo_tumor
186.35582223056403,5.5211495561918,0.0,PD-L1lo_tumor
-171.31343421544793,134.12005628142973,0.0,PD-L1lo_tumor
-155.29788732374408,-11.454188232120856,0.0,PD-L1lo_tumor
-136.47371370859963,50.525209910264394,0.0,PD-L1lo_tumor
-11.858800476520374,-78.6940578851086,0.0,PD-L1lo_tumor
-12.73594213049688,105.01325882350638,0.0,PD-L1lo_tumor
-92.21840080061679,-243.47695907503345,0.0,PD-L1lo_tumor
-143.31362128432434,-194.1325545428736,0.0,PD-L1lo_tumor
24.604836245962673,184.51517924577053,0.0,PD-L1lo_tumor
-235.30584812167638,-22.841583118498086,0.0,PD-L1lo_tumor
-127.6880962555916,138.15144335256016,0.0,PD-L1lo_tumor
-82.37132075469668,-29.83290438765411,0.0,PD-L1lo_tumor
-146.68250923901496,125.95269761251967,0.0,PD-L1lo_tumor
-78.20506040061153,-114.11859521819156,0.0,PD-L1lo_tumor
186.7220865386107,-121.3344907392226,0.0,PD-L1lo_tumor
170.74685926564678,-113.902676654667,0.0,PD-L1lo_tumor
63.494392937746326,-22.270899121385007,0.0,PD-L1lo_tumor
56.24719381261932,225.1137027496053,0.0,PD-L1lo_tumor
-199.08160332282097,88.52698097633271,0.0,PD-L1lo_tumor
37.342997526785645,94.64550025184627,0.0,PD-L1lo_tumor
-115.82560761398466,-167.19763313713165,0.0,PD-L1lo_tumor
-48.782369532560935,260.8731941833513,0.0,PD-L1lo_tumor
-8.30724231809428,-199.16596809850574,0.0,PD-L1lo_tumor
-120.38477198284417,159.9107765246626,0.0,PD-L1lo_tumor
-42.06709944232906,-34.8916994852312,0.0,PD-L1lo_tumor
-138.15220719121578,10.97887484769429,0.0,PD-L1lo_tumor
210.99159777382272,132.79433330655672,0.0,PD-L1lo_tumor
-270.0302353923295,-6.460843836299325,0.0,PD-L1lo_tumor
210.0806462394798,-78.74194480958722,0.0,PD-L1lo_tumor
-180.4756915786116,87.85017353606003,0.0,PD-L1lo_tumor
108.76055942221221,-194.59827137684266,0.0,PD-L1lo_tumor
147.29321996131856,14.496209830234546,0.0,PD-L1lo_tumor
-152.46095187043178,-126.75878458377143,0.0,PD-L1lo_tumor
-157.26428840842308,159.84500700188653,0.0,PD-L1lo_tumor
-70.84780329710054,-203.7712843001137,0.0,PD-L1lo_tumor
